date,AFKS,AFLT,ALRS,BSPB,CBOM,CHMF,FEES,GAZP,GMKN,HYDR,IRAO,LKOH,LSRG,MAGN,MOEX,MSNG,MTLR,MTLRP,MTSS,MVID,NLMK,NVTK,PHOR,PIKK,PLZL,ROSN,RTKM,RTKMP,RUAL,SBER,SBERP,SELG,TATN,TATNP,TGKA,TRNFP,VTBR
2016-12-07,22.84,141.9,91.26,58.1,4.25,1007.0,0.19852,151.95,109.9,0.929,3.734,3287.0,977.0,34.39,118.7,2.318,172.5,135.1,250.1,373.2,120.51,770.0,2632.0,282.0,444.4,356.25,86.94,63.6,29.37,159.95,118.21,8.94,423.5,223.0,0.011,1887.5,340.75
2016-12-08,23.49,146.58,91.59,59.1,4.235,1015.7,0.203,153.05,110.7,0.95,3.87,3359.5,985.0,35.27,119.7,2.379,170.0,136.25,254.0,369.1,118.5,765.0,2628.0,282.7,444.4,375.85,87.9,64.1,29.0,168.98,123.75,9.27,417.8,223.8,0.01267,2052.0,345.00000000000006
2016-12-09,23.15,147.68,92.0,61.8,4.25,1006.0,0.20381,152.99,109.96,0.9675,3.849,3371.0,968.5,34.14,120.55,2.445,165.62,136.2,256.95,363.3,113.0,768.0,2603.0,278.9,444.9,370.8,87.49,63.9,28.5,169.66,121.9,9.91,417.3,224.9,0.01237,2047.0,376.15
2016-12-12,22.515,150.2,95.0,64.3,4.236,968.9,0.20411,158.63,109.09,0.983,3.8345,3375.0,960.5,34.5,125.0,2.518,194.0,146.0,261.9,365.6,109.42,764.8,2537.0,275.5,443.0,388.15,88.31,64.0,27.98,175.4,126.3,9.71,394.0,224.2,0.0122,2025.0,367.00000000000006
2016-12-13,22.395,152.6,98.7,65.15,4.24,978.0,0.2063,158.95,108.04,0.98,3.8655,3328.5,955.5,34.32,128.46,2.464,189.0,146.05,259.95,367.3,113.17,799.4,2560.0,275.7,443.4,397.8,88.27,63.75,28.17,176.9,129.53,9.51,405.95,232.8,0.0124,2032.5,368.0
2016-12-14,22.5,146.2,99.45,67.5,4.234,950.4,0.2045,157.2,105.9,0.9576,3.849,3352.0,956.5,34.65,122.5,2.556,190.0,147.1,259.0,395.5,112.35,792.2,2570.0,277.7,444.3,403.05,86.65,63.4,27.97,173.7,128.56,9.48,395.0,231.3,0.01239,1995.5,361.4
2016-12-15,22.665,150.51,99.0,67.9,4.245,969.9,0.20418,158.25,105.12,0.9765,3.839,3383.5,948.5,34.3,124.9,2.5085,194.98,148.1,264.0,387.5,115.85,784.1,2575.0,273.3,445.5,400.45,86.7,63.25,27.35,174.92,129.09,9.39,405.0,229.9,0.012975,2014.5,361.5
2016-12-16,22.47,149.8,97.41,67.0,4.244,945.0,0.20273,156.2,105.25,0.9453,3.725,3352.0,932.0,33.585,122.73,2.4695,194.0,147.45,266.6,390.0,115.18,793.0,2600.0,267.0,446.0,410.5,84.89,62.8,26.72,173.9,128.42,9.37,403.35,231.2,0.012795,2022.5,368.5
2016-12-19,22.755,148.82,97.48,66.1,4.253,923.3,0.20183,154.6,102.6,0.9261,3.793,3350.5,956.0,33.21,124.0,2.298,192.78,144.5,259.15,389.9,112.9,787.4,2526.0,275.0,445.0,402.6,84.76,63.15,26.7,174.3,127.8,9.33,398.8,228.0,0.01207,2040.5,362.75
2016-12-20,22.93,157.84,97.65,65.95,4.265,941.0,0.2005,155.3,102.49,0.9218,3.828,3415.0,964.0,34.08,122.5,2.14,187.81,141.9,259.7,387.0,113.11,779.2,2510.0,280.0,444.9,400.15,84.71,62.9,26.13,175.9,128.45,9.23,410.0,229.0,0.012375,2015.0,362.95
2016-12-21,22.7,158.36,97.6,65.6,4.267,922.9,0.195,153.06,101.94,0.903,3.812,3439.0,975.0,33.565,120.4,2.26,188.7,142.3,256.0,380.3,111.88,775.1,2491.0,280.1,444.9,399.65,84.8,62.55,25.74,174.71,129.63,8.78,410.95,225.4,0.011535,1975.0,358.75
2016-12-22,22.595,155.63,96.95,63.7,4.27,910.7,0.19443,150.27,101.9,0.8934,3.755,3368.0,955.0,34.085,117.5,2.323,180.01,137.5,252.8,382.2,110.8,770.0,2508.0,282.0,444.9,391.6,83.83,62.35,25.98,170.0,127.01,8.55,399.85,220.2,0.011125,1914.0,357.49999999999994
2016-12-23,22.53,153.3,95.68,65.0,4.265,900.8,0.19232,149.05,101.7,0.8932,3.76,3396.0,974.5,33.75,116.67,2.377,177.4,138.75,250.0,386.9,111.48,760.4,2550.0,285.4,444.9,382.85,83.09,62.05,25.67,171.15,128.13,8.9,394.65,222.7,0.01151,1957.5,360.20000000000005
2016-12-26,22.41,153.8,97.09,65.0,4.288,919.0,0.19326,148.95,102.02,0.9023,3.747,3418.0,972.0,33.79,118.15,2.365,189.1,143.85,248.9,385.0,113.85,759.3,2557.0,287.5,440.6,388.65,83.39,62.0,26.09,171.97,128.0,8.83,397.55,220.5,0.012525,1963.0,356.5
2016-12-27,22.32,152.99,96.19,65.0,4.28,910.0,0.20079,150.38,98.96,0.9264,3.798,3428.5,972.5,33.5,119.43,2.3755,181.8,141.85,248.7,389.6,113.4,775.0,2554.0,284.9,438.6,398.0,83.64,62.1,25.98,172.27,128.13,8.85,402.95,222.3,0.012875,1991.5,363.9
2016-12-28,22.5,152.98,96.24,65.2,4.299,906.0,0.19994,151.0,97.9,0.9127,3.785,3344.0,973.5,32.705,120.51,2.3875,180.0,143.0,250.0,383.4,112.13,766.0,2540.0,283.0,442.9,398.2,83.99,62.25,25.76,170.1,129.0,8.9,410.3,229.4,0.01319,2026.0,365.1
2016-12-29,23.0,152.0,96.1,66.7,4.291,912.0,0.20077,152.62,99.51,0.918,3.8,3424.5,966.5,33.11,122.45,2.487,181.51,146.0,253.8,382.8,113.7,765.5,2551.0,289.0,443.8,398.8,83.99,62.5,25.83,171.3,130.5,9.11,420.4,230.4,0.01465,1985.0,369.95
2016-12-30,23.17,152.85,97.43,66.8,4.3,942.2,0.2032,154.55,101.22,0.9259,3.844,3449.0,952.0,33.265,125.59,2.48,181.25,147.3,259.0,387.5,114.98,791.9,2599.0,290.0,443.1,402.8,84.0,62.8,26.23,173.25,129.75,9.14,427.0,235.0,0.015005,1979.5,370.0
2017-01-03,22.945,151.68,100.54,68.65,4.34,940.0,0.20646,157.7,102.45,0.93,3.881,3575.0,982.0,33.01,127.9,2.501,185.15,149.2,262.65,388.4,116.18,783.0,2593.0,291.5,450.0,419.5,85.6,63.35,27.22,180.12,136.59,9.13,445.2,244.1,0.014835,2041.0,370.05
2017-01-04,23.395,148.4,101.1,69.15,4.255,950.5,0.2063,157.44,101.95,0.92,4.0995,3479.5,975.5,33.255,130.0,2.5015,181.67,150.0,259.3,385.5,116.3,775.0,2607.0,289.7,450.0,406.4,84.8,63.1,27.11,175.95,134.8,9.22,446.4,244.0,0.01492,2077.0,365.75000000000006
2017-01-05,23.3,148.01,101.25,68.4,4.248,942.0,0.205,154.0,100.25,0.9154,4.13,3379.0,972.5,32.95,127.75,2.5,181.26,149.9,260.5,380.5,116.0,756.4,2575.0,286.8,452.9,399.0,84.79,62.8,27.15,171.9,133.47,9.53,424.25,235.8,0.014445,2039.0,357.45
2017-01-06,23.5,146.31,100.66,68.95,4.275,941.9,0.2059,154.1,100.4,0.9345,4.251,3365.0,970.5,32.805,125.57,2.455,181.2,152.25,257.0,376.4,112.14,754.9,2578.0,288.0,452.7,392.5,85.28,63.0,26.81,170.69,132.5,9.59,423.45,233.3,0.014125,2025.0,354.85
2017-01-09,23.38,143.13,99.07,69.9,4.283,951.0,0.20599,154.4,101.15,0.9349,4.15,3384.5,1001.5,32.905,127.8,2.5145,179.7,148.75,258.4,376.5,111.72,755.4,2608.0,289.1,452.1,394.0,84.97,62.9,26.93,168.35,130.0,9.68,425.8,235.3,0.014945,2034.5,352.90000000000003
2017-01-10,23.32,148.07,101.99,71.4,4.29,962.0,0.20424,157.97,103.97,0.9615,4.0905,3399.0,1014.5,33.57,129.95,2.65,185.62,152.65,255.7,374.6,114.99,766.7,2623.0,289.4,452.5,404.4,85.24,62.95,27.09,171.6,130.59,9.52,428.6,238.6,0.01632,2067.0,356.24999999999994
2017-01-11,23.2,147.03,96.4,75.7,4.299,961.7,0.20472,157.01,104.39,0.949,4.1165,3394.5,1016.0,34.3,134.77,2.591,196.53,158.7,257.1,373.5,115.29,748.7,2755.0,285.7,452.0,397.5,85.1,62.95,27.21,169.05,128.8,9.34,431.25,237.9,0.016225,2106.0,351.04999999999995
2017-01-12,23.4,157.91,101.95,75.55,4.299,955.3,0.20724,157.25,99.94,0.9699,4.0955,3300.0,1036.0,33.875,137.6,2.6365,193.3,159.95,257.95,374.0,115.99,752.4,2750.0,285.0,452.0,390.95,85.7,62.95,26.98,168.27,128.12,9.39,438.0,238.9,0.01564,2210.0,347.75
2017-01-13,24.4,156.9,101.85,74.7,4.309,942.6,0.20444,157.95,97.56,0.9731,4.025,3290.0,1040.5,34.1,134.69,2.665,192.0,158.1,262.95,373.0,113.44,739.9,2719.0,287.5,452.7,388.0,85.58,62.85,27.04,164.9,124.26,9.34,433.1,236.8,0.016135,2214.5,346.25000000000006
2017-01-16,24.25,159.01,101.0,75.25,4.315,951.7,0.20595,155.81,97.61,0.9839,3.945,3240.0,1050.0,34.495,133.0,2.6875,193.6,162.2,263.35,369.0,113.0,741.1,2758.0,288.4,460.7,392.2,84.95,63.05,27.93,164.66,122.76,9.32,427.25,236.0,0.01575,2225.0,347.05
2017-01-17,24.085,158.63,99.3,75.0,4.309,949.4,0.2034,153.65,96.15,0.974,3.89,3233.0,1026.5,34.65,129.8,2.79,189.0,161.0,265.0,369.2,112.5,736.8,2735.0,288.0,464.2,391.7,84.59,62.9,28.14,165.98,122.64,9.31,423.05,234.5,0.01546,2175.0,346.04999999999995
2017-01-18,24.03,163.54,100.85,75.05,4.292,940.0,0.21827,152.86,95.49,1.049,3.912,3224.0,1022.5,33.9,131.5,2.96,187.08,159.0,263.6,370.1,113.6,732.6,2756.0,288.3,459.0,387.0,84.36,62.75,28.65,165.24,124.0,9.45,420.0,231.5,0.01591,2081.0,343.05
2017-01-19,24.94,160.85,100.45,73.45,4.297,933.4,0.21158,150.85,95.9,1.0965,3.8005,3195.0,1006.0,34.08,131.68,2.9565,191.0,159.0,268.0,373.0,112.1,720.2,2721.0,275.0,460.0,380.75,84.5,62.55,29.67,166.3,124.99,9.46,412.15,225.0,0.016,2028.5,343.45
2017-01-20,25.125,160.5,99.7,70.35,4.285,912.7,0.21026,149.7,93.6,1.0866,3.747,3180.0,1004.0,34.3,130.75,2.971,190.01,159.75,272.9,372.5,110.0,723.3,2759.0,273.0,461.3,387.5,84.36,62.75,29.27,167.49,126.48,9.4,411.15,221.5,0.01584,2037.0,342.15000000000003
2017-01-23,24.835,160.2,102.0,71.3,4.255,901.5,0.213,148.1,94.24,1.0615,3.845,3176.5,1007.0,34.75,130.4,2.954,188.02,158.7,267.7,374.0,109.01,704.5,2736.0,281.5,460.1,390.2,84.88,62.85,29.27,166.75,124.78,10.2,401.8,217.2,0.01564,1947.0,343.40000000000003
2017-01-24,24.935,161.4,104.81,71.9,4.295,927.3,0.2206,150.15,94.86,1.0289,3.89,3190.0,1000.0,34.665,131.61,2.9645,190.73,158.7,265.7,377.6,112.5,740.9,2767.0,284.2,459.9,388.15,84.0,63.05,30.8,170.25,127.7,10.3,411.7,219.6,0.016175,2026.0,342.5
2017-01-25,24.71,166.71,103.7,72.0,4.289,934.7,0.21863,147.65,95.35,1.0301,3.9585,3215.0,999.5,36.0,131.86,2.958,189.98,157.15,268.0,384.5,112.56,751.7,2819.0,284.8,459.0,383.7,82.31,62.3,31.61,170.26,127.45,10.15,409.8,218.8,0.016145,2098.5,342.5
2017-01-26,24.835,165.5,104.62,74.35,4.299,980.0,0.2256,150.49,97.9,1.042,3.946,3376.5,1008.0,37.37,136.42,2.9615,190.0,159.0,277.5,381.4,116.4,769.0,2799.0,286.4,462.0,389.0,83.24,62.65,34.39,173.79,129.94,10.17,429.95,227.0,0.01615,2070.0,345.45
2017-01-27,24.745,168.5,107.52,74.85,4.306,993.7,0.231,154.09,97.92,1.0585,3.9505,3486.0,1000.0,37.68,138.5,2.9,190.01,159.75,277.05,383.2,116.8,780.0,2860.0,286.6,460.9,402.0,83.86,63.0,34.38,178.92,131.9,10.21,435.0,228.4,0.01589,2112.0,348.5
2017-01-30,24.4,170.9,107.49,75.25,4.265,964.4,0.23649,150.8,97.72,1.0546,4.06,3408.0,999.5,38.0,136.0,2.8765,188.0,160.45,276.35,382.1,116.11,772.8,2863.0,286.6,460.6,399.0,83.5,63.05,34.7,174.6,130.01,10.24,421.0,227.0,0.015845,2107.0,347.0
2017-01-31,23.905,174.17,105.7,74.2,4.262,950.0,0.2323,149.8,96.29,1.0337,4.0735,3370.0,1001.0,39.345,134.2,2.8305,186.01,160.3,275.7,385.0,118.05,759.8,2849.0,285.9,464.8,400.6,83.49,62.9,35.86,172.2,128.6,11.9,406.7,225.5,0.01582,2042.5,344.85
2017-02-01,23.995,175.0,105.44,74.65,4.282,974.8,0.236,149.65,98.48,1.0573,4.07,3375.0,998.5,40.7,134.8,2.801,184.65,157.6,279.0,383.0,120.09,764.8,2850.0,285.8,458.6,401.5,84.37,63.1,35.31,173.9,129.42,11.47,408.8,227.0,0.015455,2105.5,347.35
2017-02-02,23.695,176.9,103.86,74.4,4.276,952.0,0.2403,148.8,102.55,1.059,4.025,3364.5,985.0,41.27,134.17,2.817,187.0,161.2,272.7,378.8,119.66,746.0,2892.0,283.5,457.5,397.3,83.98,62.9,37.2,172.83,128.8,11.3,404.9,227.3,0.01545,2060.0,345.45
2017-02-03,24.19,178.5,104.85,74.65,4.286,932.6,0.2483,149.35,100.89,1.0878,4.01,3370.5,1001.5,42.605,135.79,2.87,185.33,160.4,274.35,373.7,119.19,763.3,2835.0,282.0,456.4,397.85,84.5,62.8,35.13,173.8,130.0,11.8,404.4,228.0,0.015875,2036.0,346.45000000000005
2017-02-06,23.43,179.0,104.2,72.95,4.273,955.9,0.2424,148.5,99.22,1.1,3.96,3338.0,1001.0,41.9,135.1,2.8405,185.34,162.45,271.9,371.0,118.25,759.8,2756.0,283.8,449.5,394.0,83.86,62.95,33.95,172.87,130.46,13.3,401.95,227.4,0.0159,1990.0,343.40000000000003
2017-02-07,24.19,173.5,105.59,73.0,4.28,940.6,0.24805,148.7,101.36,1.092,3.9555,3379.0,990.0,40.95,133.69,2.8495,183.1,161.3,275.9,374.0,118.05,761.1,2760.0,285.2,444.9,389.7,84.71,63.2,33.89,173.47,130.68,13.21,399.0,226.6,0.01569,2015.0,343.95000000000005
2017-02-08,24.185,172.0,104.8,72.6,4.25,932.0,0.2562,145.2,101.35,1.0802,3.9995,3299.0,968.0,41.35,131.55,2.8235,181.55,161.0,271.1,372.0,121.26,755.0,2700.0,286.0,450.1,378.05,84.75,63.0,33.01,171.2,128.84,13.2,406.0,227.6,0.015445,1874.0,343.5
2017-02-09,24.2,178.5,103.88,71.7,4.241,906.1,0.255,142.11,99.99,1.08,3.9595,3266.5,966.5,42.0,131.67,2.869,179.48,158.0,272.2,372.0,121.7,735.2,2522.0,290.5,448.1,379.8,85.3,65.95,32.18,168.8,128.4,12.9,398.95,227.3,0.0153,1891.0,343.5
2017-02-10,23.8,179.5,103.5,71.9,4.246,909.8,0.255,140.5,100.72,1.0838,3.99,3245.5,966.5,40.8,130.79,2.855,177.6,156.0,272.1,369.5,121.29,744.2,2546.0,294.2,447.0,377.6,85.05,65.75,31.71,165.5,127.41,12.84,398.3,224.8,0.01525,1891.0,342.15000000000003
2017-02-13,23.78,177.4,101.5,70.55,4.259,924.9,0.2573,141.2,98.9,1.0921,4.0195,3279.0,987.5,41.69,129.48,2.845,172.8,154.95,270.75,371.0,121.75,756.5,2530.0,295.0,444.5,379.0,85.21,65.2,30.85,164.7,127.98,12.3,395.45,221.4,0.015205,1864.0,340.8
2017-02-14,23.675,175.2,99.3,68.95,4.239,907.8,0.2571,140.62,97.4,1.0835,3.932,3250.0,989.0,41.1,127.4,2.854,166.92,148.95,267.6,371.5,121.15,747.0,2480.0,290.5,445.0,369.85,84.6,64.75,31.05,162.7,125.44,12.08,385.2,222.0,0.015425,1907.5,339.4
2017-02-15,23.07,172.85,98.94,70.15,4.25,908.5,0.25825,139.72,99.4,1.0594,3.8165,3211.0,990.0,41.32,127.81,2.87,165.52,145.05,273.45,371.5,121.68,750.0,2514.0,291.3,444.7,360.0,82.4,64.25,31.6,163.5,125.45,11.78,377.5,222.4,0.01544,1905.0,338.85
2017-02-16,22.77,171.2,101.4,70.8,4.25,899.9,0.253,139.16,99.57,1.058,3.92,3232.0,984.0,41.12,127.0,2.878,175.4,148.3,277.45,370.0,122.24,756.1,2540.0,292.5,445.0,362.0,81.75,64.0,31.7,166.49,125.47,11.55,380.5,221.5,0.015435,1908.0,339.95
2017-02-17,22.515,173.1,99.0,70.95,4.24,882.9,0.252,138.12,97.2,1.071,3.873,3198.5,988.5,40.2,126.5,2.85,176.06,150.95,277.5,371.3,122.99,759.5,2548.0,290.0,445.0,354.0,80.0,62.9,31.4,165.49,124.45,11.11,367.1,222.0,0.01579,1887.5,339.65000000000003
2017-02-20,23.1,171.25,99.7,69.05,4.24,882.0,0.2399,138.5,95.85,1.047,3.854,3180.0,987.0,40.495,124.38,2.7995,171.78,147.5,281.0,369.9,120.58,754.9,2570.0,291.0,445.1,349.0,79.18,62.35,30.65,165.44,125.0,10.65,365.0,219.4,0.01605,1859.5,339.95
2017-02-21,22.805,170.9,97.5,69.65,4.272,898.9,0.249,138.35,96.77,1.0408,3.7995,3199.5,990.0,39.815,124.97,2.761,169.53,147.0,278.55,370.0,119.35,779.0,2567.0,290.0,445.1,354.0,79.98,62.6,30.81,167.0,126.9,10.72,366.15,219.5,0.01637,1868.5,339.6
2017-02-22,22.69,168.25,96.21,69.7,4.263,875.5,0.23645,136.68,96.0,1.0168,3.79,3175.5,987.0,39.4,126.2,2.7085,166.4,145.2,279.0,370.1,118.8,778.9,2578.0,290.2,445.2,347.0,79.0,62.5,30.71,165.9,127.99,10.44,364.5,221.8,0.016165,1861.0,337.1
2017-02-24,22.035,167.0,94.75,67.75,4.28,849.7,0.22595,136.75,94.98,0.981,3.8,3184.0,976.0,38.55,126.2,2.666,160.8,142.95,277.05,373.4,116.37,783.0,2500.0,291.6,445.2,343.0,80.0,61.95,29.5,165.51,125.87,10.0,360.0,223.9,0.0156,1870.0,335.75
2017-02-27,21.99,165.05,93.45,66.2,4.255,840.9,0.206,135.07,93.41,0.917,3.6695,3135.0,949.5,37.65,123.0,2.4645,151.49,136.65,274.35,372.4,113.95,757.5,2481.0,291.6,445.5,331.05,78.95,61.3,28.91,160.95,121.25,11.18,351.9,218.9,0.01488,1857.5,333.75
2017-02-28,22.62,165.2,92.06,65.0,4.231,827.3,0.214,134.0,93.11,0.9379,4.0255,3086.0,952.5,36.98,123.5,2.4085,146.8,134.35,275.5,373.8,112.65,754.0,2400.0,290.0,445.0,331.1,78.06,60.4,28.69,156.0,118.81,10.91,340.95,212.0,0.014655,1849.5,330.4
2017-03-01,22.7,177.35,94.47,67.05,4.259,859.6,0.22245,133.85,93.71,0.952,3.824,3120.0,970.5,37.675,128.25,2.448,154.0,140.7,273.3,374.0,113.64,751.7,2442.0,291.2,446.7,341.8,78.71,60.8,30.89,160.0,122.92,10.68,355.95,213.9,0.015385,1806.0,336.25
2017-03-02,21.96,174.0,94.0,66.6,4.26,834.6,0.2089,131.3,93.06,0.936,3.64,3086.0,954.0,37.29,124.47,2.412,152.0,139.6,275.0,375.6,111.0,739.8,2461.0,290.0,445.9,336.6,79.05,60.8,30.62,163.4,125.29,10.55,365.0,220.6,0.01585,1798.0,330.0
2017-03-03,21.795,168.85,95.85,63.65,4.261,825.0,0.2105,134.8,93.36,1.003,3.71,3085.0,947.0,37.505,118.26,2.4895,151.76,139.9,274.55,381.0,111.5,746.3,2421.0,290.0,445.5,336.5,79.13,61.15,29.99,164.4,122.43,10.42,364.0,221.5,0.015935,1757.5,330.0
2017-03-06,22.5,167.1,94.39,64.9,4.255,823.1,0.2076,134.6,93.24,0.9732,3.6525,3078.5,949.0,36.78,113.51,2.4825,150.42,143.45,273.0,379.6,110.0,755.0,2444.0,290.8,445.9,332.0,79.35,61.05,29.75,162.0,120.57,10.43,370.0,222.1,0.016,1724.5,330.0
2017-03-07,22.38,161.15,91.9,63.1,4.223,798.3,0.1981,132.89,90.61,0.941,3.612,3070.0,945.5,34.78,116.45,2.465,145.81,140.0,270.0,381.0,108.52,746.3,2460.0,291.3,447.0,329.1,76.5,59.45,28.65,160.98,119.26,10.52,354.95,213.6,0.0153,1744.5,330.0
2017-03-09,21.21,152.65,88.99,57.8,4.207,809.1,0.16375,129.0,88.07,0.9055,3.535,2970.0,929.0,34.17,113.5,2.295,134.47,129.15,257.0,387.6,108.36,715.2,2384.0,290.0,443.9,318.85,75.5,58.0,27.31,156.2,118.46,9.84,342.7,205.1,0.014,1820.0,323.0
2017-03-10,20.965,149.2,86.0,59.4,4.215,810.2,0.17475,128.78,88.55,0.9335,3.6,3028.0,917.5,33.0,113.0,2.338,133.0,126.7,255.2,382.0,108.04,707.3,2299.0,290.0,445.0,315.0,74.9,58.1,27.6,157.5,117.6,9.99,341.1,203.5,0.01334,1767.0,325.25
2017-03-13,21.76,157.4,87.99,59.0,4.246,811.3,0.1765,129.93,89.65,0.9321,3.713,3051.0,918.0,34.0,114.02,2.3495,143.0,131.9,271.8,385.9,108.02,721.8,2304.0,298.0,445.0,318.25,76.41,58.65,28.54,158.92,117.8,9.77,363.4,208.2,0.01247,1774.0,326.3
2017-03-14,22.275,154.6,87.85,59.0,4.24,822.8,0.17785,128.8,90.97,0.94,3.8565,3080.0,920.0,35.15,113.2,2.33,139.25,130.15,269.0,385.5,110.61,717.4,2392.0,299.4,445.5,315.4,77.06,59.05,28.59,157.42,117.51,9.81,365.4,205.9,0.01298,1795.0,325.3
2017-03-15,21.545,153.1,87.01,59.0,4.279,813.0,0.1793,127.6,90.57,0.94,3.9155,3088.0,914.5,35.185,110.15,2.351,140.02,132.95,260.1,386.1,110.43,723.2,2338.0,299.4,447.6,314.7,76.64,58.7,28.21,156.2,117.5,9.9,356.0,202.4,0.01301,1812.5,325.70000000000005
2017-03-16,22.205,159.4,91.5,60.65,4.32,833.5,0.18995,128.05,90.54,0.9525,3.933,3095.0,919.5,36.35,112.81,2.45,142.08,136.6,269.6,386.9,111.49,722.1,2370.0,293.2,440.0,313.95,76.2,58.1,29.1,158.35,121.5,10.25,371.0,205.1,0.01276,1795.0,327.5
2017-03-17,22.315,161.55,94.5,60.8,4.395,833.5,0.19055,128.94,91.69,0.958,3.9925,3130.0,930.0,37.01,114.45,2.385,147.51,132.2,268.15,384.9,114.16,740.0,2391.0,290.6,444.7,314.45,75.0,59.0,30.24,161.15,122.73,9.99,368.7,214.3,0.0131,1836.5,331.25
2017-03-20,21.745,159.3,93.82,62.9,4.368,815.4,0.1949,128.79,90.11,0.9732,4.06,3092.5,919.5,37.8,117.16,2.464,149.2,133.2,275.35,383.0,114.1,738.1,2359.0,288.0,441.0,311.15,78.25,58.65,29.8,163.8,125.45,9.98,364.45,211.4,0.014495,1890.0,336.0
2017-03-21,22.0,159.0,94.5,63.85,4.355,834.2,0.18805,129.3,91.09,0.9501,4.015,3101.0,919.5,37.5,114.38,2.465,144.6,129.15,283.75,381.1,114.35,742.5,2389.0,286.0,437.4,316.0,78.0,59.0,29.35,162.98,125.33,9.98,364.7,210.7,0.01498,1955.0,334.0
2017-03-22,21.85,164.25,92.85,64.4,4.294,836.3,0.1948,131.65,91.8,0.957,4.069,3120.5,919.0,37.5,113.49,2.4335,144.17,126.95,287.5,383.0,112.91,747.0,2405.0,286.8,436.9,320.35,77.9,58.95,28.88,162.92,124.73,9.78,365.5,206.0,0.01495,2111.0,334.85
2017-03-23,21.97,165.45,96.21,65.35,4.261,824.5,0.1892,130.99,91.82,0.9426,4.139,3066.0,918.0,37.375,112.01,2.4085,143.65,126.5,290.0,381.0,110.5,738.6,2404.0,283.3,433.3,317.95,77.85,59.0,28.79,164.15,126.0,9.71,359.95,205.0,0.015145,2070.0,333.90000000000003
2017-03-24,22.3,167.6,96.0,66.9,4.248,825.0,0.1904,130.05,91.65,0.945,4.133,3017.5,913.5,37.605,114.32,2.406,143.09,129.75,288.85,380.8,111.98,736.0,2383.0,282.7,444.8,315.65,77.5,59.2,28.99,164.52,124.59,9.52,349.0,205.7,0.015155,1991.5,332.0
2017-03-27,22.02,165.0,94.69,64.0,4.242,821.3,0.179,128.8,88.91,0.9095,4.1,3003.0,914.0,37.35,112.4,2.3495,140.36,125.85,283.0,377.5,111.66,727.7,2328.0,282.2,444.0,309.8,76.6,58.8,27.65,162.69,123.0,9.3,347.35,205.9,0.015275,1877.5,327.5
2017-03-28,22.8,165.65,94.48,64.0,4.277,830.0,0.1725,129.2,90.11,0.9183,4.105,3055.0,936.0,37.95,114.62,2.352,148.52,125.2,284.5,379.5,112.26,740.6,2347.0,278.6,443.7,314.6,76.58,59.0,28.25,163.66,123.3,9.32,351.9,210.3,0.0151,1837.5,327.6
2017-03-29,22.7,166.25,92.0,63.6,4.325,830.5,0.1753,128.81,89.85,0.9478,4.1065,3061.0,943.0,37.375,113.41,2.3785,161.13,126.8,285.05,376.5,113.2,729.2,2424.0,278.7,444.9,322.2,75.95,58.9,28.7,163.22,123.05,9.47,354.0,208.3,0.015155,1748.0,330.95
2017-03-30,22.625,168.8,93.55,62.1,4.35,815.1,0.1857,128.49,89.89,0.946,4.139,2982.0,942.5,36.9,114.1,2.4215,157.52,124.5,280.25,370.5,113.2,714.1,2409.0,288.8,444.3,328.7,76.72,58.45,29.65,163.5,122.88,9.75,359.9,206.5,0.015075,1765.0,334.0
2017-03-31,22.23,168.0,91.01,60.85,4.39,809.9,0.1791,127.9,89.29,0.9329,4.0125,2981.0,927.0,36.635,111.51,2.402,151.62,121.2,272.6,375.4,113.11,704.9,2366.0,296.6,445.0,323.5,76.95,58.05,29.89,159.8,120.8,9.8,347.65,204.2,0.01488,1732.0,331.25
2017-04-03,23.0,168.3,91.9,60.0,4.4,839.0,0.18385,127.21,89.74,0.9505,4.0995,3026.5,930.0,37.09,114.6,2.422,156.12,123.0,273.55,373.3,112.62,701.5,2381.0,287.7,443.9,328.4,76.99,58.3,29.2,161.8,120.74,9.62,351.0,205.4,0.01485,1733.0,334.3
2017-04-04,22.9,168.7,92.0,59.95,4.405,827.0,0.1888,128.81,90.0,0.9461,4.115,3050.0,930.5,36.63,114.34,2.3985,157.26,123.0,279.1,372.3,112.6,723.0,2369.0,284.6,443.4,331.7,76.82,58.35,29.58,163.5,123.42,9.7,352.35,203.2,0.01465,1779.0,335.50000000000006
2017-04-05,22.75,174.95,92.14,62.0,4.44,860.0,0.18895,130.69,91.86,0.9699,4.163,3057.0,941.0,37.2,116.15,2.396,163.0,123.0,278.95,373.5,112.36,733.3,2398.0,283.0,442.5,338.2,78.2,58.7,29.93,168.1,124.71,9.6,369.85,208.7,0.01416,1820.0,334.5
2017-04-06,22.82,177.5,91.55,62.6,4.428,843.0,0.1854,130.5,91.33,0.972,4.1835,3057.5,937.5,36.9,114.99,2.4,168.86,127.9,284.55,374.0,110.81,736.5,2410.0,283.0,440.9,337.95,77.78,58.7,29.78,167.49,125.0,9.73,369.45,218.4,0.01415,1760.0,330.75
2017-04-07,22.35,171.9,88.57,61.7,4.365,840.0,0.17795,128.72,90.25,0.9416,4.107,2991.0,929.0,35.655,111.75,2.265,166.41,124.9,281.25,375.0,110.85,736.7,2425.0,277.8,440.9,335.95,77.22,58.3,29.4,161.49,122.59,9.75,357.7,214.0,0.013575,1740.0,327.95
